customer_id,customer_type,country,occupation_industry,pep_flag,sanctions_hit,adverse_media_flag,source_of_wealth_verified,ubo_complete,id_verified,address_verified,tax_verified,kyc_complete_pct,risk_score,risk_level,edd_required,customer_status,last_review_date,next_review_date,primary_risk_driver
CUST10767,Business,United States,Consulting,0,0,0,0,0,1,1,1,60.0,29,Low,0,Remediation,2024-09-08,2026-09-08,Source of Wealth
CUST10768,Individual,United States,Finance,0,0,0,1,1,1,1,1,100.0,9,Low,0,Approved,2025-06-28,2027-06-28,Standard Risk
CUST10769,Business,United States,Logistics,0,0,0,1,1,1,1,1,100.0,11,Low,0,Approved,2024-11-16,2026-11-16,Standard Risk
CUST10770,Individual,United States,Retail,0,0,0,1,1,1,1,1,100.0,16,Low,0,Approved,2026-01-05,2028-01-05,Standard Risk
CUST10771,Business,India,Hospitality,0,0,0,1,1,1,1,1,100.0,11,Low,0,Approved,2024-11-25,2026-11-25,Standard Risk
CUST10772,Individual,United States,Construction,0,0,0,1,1,1,0,1,80.0,18,Low,0,Approved,2026-04-29,2028-04-28,KYC Documentation
CUST10773,Individual,United Kingdom,Technology,0,0,0,1,1,1,1,1,100.0,15,Low,0,Approved,2025-02-13,2027-02-13,Standard Risk
CUST10774,Business,United States,Logistics,0,0,0,1,1,1,1,1,100.0,9,Low,0,Periodic Review,2025-01-09,2027-01-09,Standard Risk
CUST10775,Individual,Turkey,Retail,0,0,0,0,1,1,1,1,80.0,36,Moderate,0,Approved,2024-12-30,2025-12-30,High-Risk Geography
CUST10776,Individual,United States,Finance,0,0,0,1,1,1,1,1,100.0,13,Low,0,Periodic Review,2025-01-02,2027-01-02,Standard Risk
CUST10777,Business,United States,Consulting,0,0,0,1,1,1,1,1,100.0,14,Low,0,Approved,2026-02-25,2028-02-25,Standard Risk
CUST10778,Business,India,Import/Export,0,0,1,1,1,1,1,1,100.0,29,Low,1,Periodic Review,2025-12-19,2027-12-19,Adverse Media
CUST10779,Individual,India,Consulting,0,0,0,1,1,1,1,1,100.0,8,Low,0,Periodic Review,2025-01-24,2027-01-24,Standard Risk
CUST10780,Individual,United States,Consulting,0,0,0,1,1,1,1,1,100.0,14,Low,0,Approved,2025-03-20,2027-03-20,Standard Risk
CUST10781,Individual,China,Finance,0,0,0,1,1,1,1,1,100.0,16,Low,0,Approved,2024-10-25,2026-10-25,Standard Risk
CUST10782,Individual,United States,Healthcare,0,0,0,1,1,1,1,1,100.0,8,Low,0,Approved,2025-08-05,2027-08-05,Standard Risk
CUST10783,Individual,United Kingdom,Construction,0,0,0,1,1,1,1,1,100.0,8,Low,0,Approved,2024-11-12,2026-11-12,Standard Risk
CUST10784,Individual,United States,Technology,0,0,0,1,1,1,1,1,100.0,8,Low,0,Periodic Review,2025-05-21,2027-05-21,Standard Risk
CUST10785,Business,United States,Hospitality,0,0,0,1,1,1,1,1,100.0,17,Low,0,Periodic Review,2025-12-22,2027-12-22,Standard Risk
CUST10786,Individual,Nigeria,Finance,1,0,1,1,1,1,1,0,80.0,75,High,1,Approved,2024-10-29,2025-04-27,PEP
CUST10787,Individual,United Kingdom,Education,0,0,0,1,1,1,0,1,80.0,22,Low,0,Periodic Review,2025-02-17,2027-02-17,KYC Documentation
CUST10788,Individual,United States,Technology,0,0,0,1,1,1,1,1,100.0,10,Low,0,Periodic Review,2026-03-09,2028-03-08,Standard Risk
CUST10789,Business,Nigeria,Manufacturing,0,0,0,1,1,1,1,1,100.0,31,Moderate,0,Approved,2025-05-23,2026-05-23,High-Risk Geography
CUST10790,Individual,United Arab Emirates,Finance,0,0,0,1,1,1,1,1,100.0,32,Moderate,0,Approved,2025-02-01,2026-02-01,High-Risk Geography
CUST10791,Individual,United States,Hospitality,0,0,0,1,1,1,1,1,100.0,10,Low,0,Approved,2025-11-16,2027-11-16,Standard Risk
CUST10792,Individual,Canada,Hospitality,0,0,0,1,1,1,1,1,100.0,10,Low,0,Approved,2026-07-13,2028-07-12,Standard Risk
CUST10793,Individual,United States,Construction,0,0,0,1,1,1,1,1,100.0,8,Low,0,Approved,2026-08-28,2028-08-27,Standard Risk
CUST10794,Individual,United Arab Emirates,Construction,0,0,0,0,1,0,1,1,60.0,45,Moderate,0,Remediation,2024-12-09,2025-12-09,High-Risk Geography
CUST10795,Business,Mexico,Hospitality,0,0,0,1,0,1,1,1,80.0,23,Low,0,Approved,2025-04-19,2027-04-19,KYC Documentation
CUST10796,Business,Russia,Real Estate,0,0,1,1,1,1,1,1,100.0,44,Moderate,1,Approved,2024-10-25,2025-10-25,Adverse Media
CUST10797,Individual,United States,Construction,0,0,0,1,1,1,1,1,100.0,14,Low,0,Periodic Review,2026-01-21,2028-01-21,Standard Risk
CUST10798,Individual,United States,Retail,0,0,0,1,1,1,1,1,100.0,12,Low,0,Approved,2024-11-02,2026-11-02,Standard Risk
CUST10799,Business,United States,Logistics,0,0,0,0,1,1,1,1,80.0,27,Low,0,Approved,2025-12-13,2027-12-13,Source of Wealth
CUST10800,Individual,United States,Finance,0,0,0,1,1,1,1,1,100.0,15,Low,0,Approved,2024-10-16,2026-10-16,Standard Risk
CUST10801,Individual,United States,Education,0,0,0,1,1,1,1,0,80.0,17,Low,0,Approved,2025-03-15,2027-03-15,KYC Documentation
CUST10802,Individual,Brazil,Finance,0,0,0,0,1,1,1,1,80.0,20,Low,0,Approved,2025-08-21,2027-08-21,Source of Wealth
CUST10803,Individual,United States,Education,0,0,0,1,1,1,1,0,80.0,21,Low,0,Approved,2026-07-02,2028-07-01,KYC Documentation
CUST10804,Individual,United States,Healthcare,1,0,0,1,1,1,1,1,100.0,36,Moderate,1,Approved,2025-09-10,2026-09-10,PEP
CUST10805,Business,United Arab Emirates,Retail,0,0,0,1,0,1,1,1,80.0,37,Moderate,0,Periodic Review,2024-11-24,2025-11-24,High-Risk Geography
CUST10806,Business,United States,Real Estate,0,0,0,1,1,1,1,1,100.0,14,Low,0,Approved,2026-08-08,2028-08-07,Standard Risk
CUST10807,Business,United Arab Emirates,Logistics,0,0,0,1,1,1,1,1,100.0,33,Moderate,0,Approved,2025-11-12,2026-11-12,High-Risk Geography
CUST10808,Individual,United States,Education,0,0,0,1,1,1,0,1,80.0,22,Low,0,Approved,2025-02-21,2027-02-21,KYC Documentation
CUST10809,Individual,United Kingdom,Consulting,0,0,0,0,1,1,1,1,80.0,22,Low,0,Periodic Review,2024-10-10,2026-10-10,Source of Wealth
CUST10810,Business,United States,Hospitality,0,0,0,1,1,1,1,1,100.0,14,Low,0,Approved,2025-09-10,2027-09-10,Standard Risk
CUST10811,Business,United States,Logistics,0,0,0,1,1,1,1,1,100.0,16,Low,0,Periodic Review,2025-02-03,2027-02-03,Standard Risk
CUST10812,Individual,Brazil,Hospitality,0,0,0,1,1,1,1,1,100.0,8,Low,0,Approved,2026-08-03,2028-08-02,Standard Risk
CUST10813,Business,United States,Real Estate,0,0,0,1,1,1,1,0,80.0,16,Low,0,Periodic Review,2025-09-09,2027-09-09,KYC Documentation
CUST10814,Business,United Kingdom,Logistics,0,0,0,1,0,1,0,0,40.0,28,Low,0,Pending Documents,2025-09-01,2027-09-01,KYC Documentation
CUST10815,Individual,United States,Healthcare,0,0,0,1,1,1,1,0,80.0,20,Low,0,Approved,2025-01-01,2027-01-01,KYC Documentation
CUST10816,Individual,United States,Consulting,0,0,0,1,1,1,1,1,100.0,10,Low,0,Approved,2025-07-19,2027-07-19,Standard Risk
CUST10817,Individual,Brazil,Construction,0,0,1,1,1,1,0,1,80.0,33,Moderate,1,Periodic Review,2025-12-09,2026-12-09,Adverse Media
CUST10818,Individual,United States,Consulting,0,0,0,1,1,1,1,1,100.0,11,Low,0,Approved,2025-11-14,2027-11-14,Standard Risk
CUST10819,Individual,Mexico,Retail,0,0,0,1,1,1,1,1,100.0,10,Low,0,Periodic Review,2025-02-11,2027-02-11,Standard Risk
CUST10820,Business,Russia,Logistics,0,0,0,1,0,1,1,1,80.0,37,Moderate,0,Approved,2026-04-01,2027-04-01,High-Risk Geography
CUST10821,Individual,Canada,Construction,1,0,0,1,1,1,1,1,100.0,37,Moderate,1,Approved,2026-01-25,2027-01-25,PEP
CUST10822,Individual,Turkey,Technology,0,0,1,1,1,1,0,1,80.0,57,Moderate,1,Approved,2026-03-12,2027-03-12,Adverse Media
CUST10823,Individual,United States,Finance,0,0,1,1,1,1,0,1,80.0,39,Moderate,1,Approved,2025-01-01,2026-01-01,Adverse Media
CUST10824,Individual,United States,Hospitality,0,0,0,1,1,1,1,1,100.0,14,Low,0,Approved,2024-12-05,2026-12-05,Standard Risk
CUST10825,Business,United States,Real Estate,0,0,0,1,1,1,0,1,80.0,21,Low,0,Approved,2026-08-20,2028-08-19,KYC Documentation
CUST10826,Individual,Nigeria,Finance,0,0,0,1,1,1,1,1,100.0,28,Low,0,Approved,2025-04-03,2027-04-03,High-Risk Geography
CUST10827,Individual,Iran,Retail,0,0,0,1,1,1,1,0,80.0,38,Moderate,0,Periodic Review,2025-09-04,2026-09-04,High-Risk Geography
CUST10828,Business,United States,Real Estate,0,0,0,1,1,1,1,1,100.0,17,Low,0,Approved,2025-01-30,2027-01-30,Standard Risk
CUST10829,Individual,Mexico,Healthcare,0,0,0,1,1,1,1,0,80.0,18,Low,0,Approved,2024-11-13,2026-11-13,KYC Documentation
CUST10830,Individual,United States,Construction,0,0,1,1,1,1,1,1,100.0,33,Moderate,1,Periodic Review,2025-05-12,2026-05-12,Adverse Media
CUST10831,Individual,Canada,Education,0,0,0,1,1,1,1,1,100.0,8,Low,0,Approved,2025-02-01,2027-02-01,Standard Risk
CUST10832,Individual,United States,Construction,0,0,0,1,1,1,1,1,100.0,13,Low,0,Approved,2026-06-11,2028-06-10,Standard Risk
CUST10833,Individual,Russia,Retail,0,0,1,0,1,1,1,1,80.0,57,Moderate,1,Approved,2024-12-23,2025-12-23,Adverse Media
CUST10834,Individual,Canada,Technology,0,0,0,1,1,1,1,1,100.0,12,Low,0,Approved,2024-10-08,2026-10-08,Standard Risk
CUST10835,Individual,United States,Education,0,0,0,0,1,1,1,1,80.0,21,Low,0,Approved,2025-09-26,2027-09-26,Source of Wealth
CUST10836,Business,United States,Real Estate,0,0,0,1,0,1,1,1,80.0,17,Low,0,Approved,2025-06-17,2027-06-17,KYC Documentation
CUST10837,Individual,United States,Retail,0,0,0,1,1,1,1,1,100.0,17,Low,0,Periodic Review,2024-12-23,2026-12-23,Standard Risk
CUST10838,Individual,United States,Education,1,0,0,1,1,1,1,1,100.0,37,Moderate,1,Approved,2026-01-18,2027-01-18,PEP
CUST10839,Individual,United States,Retail,0,0,1,1,1,1,1,1,100.0,31,Moderate,1,Approved,2025-08-26,2026-08-26,Adverse Media
CUST10840,Individual,India,Consulting,0,0,1,1,1,1,1,1,100.0,28,Low,1,Approved,2026-08-04,2028-08-03,Adverse Media
CUST10841,Individual,Canada,Retail,0,0,0,1,1,1,1,1,100.0,10,Low,0,Approved,2026-08-16,2028-08-15,Standard Risk
CUST10842,Individual,United Kingdom,Healthcare,0,0,0,0,1,1,1,1,80.0,23,Low,0,Approved,2025-11-28,2027-11-28,Source of Wealth
CUST10843,Business,United States,FinTech,0,0,0,1,1,1,1,1,100.0,14,Low,0,Periodic Review,2025-10-03,2027-10-03,Standard Risk
CUST10844,Individual,India,Finance,0,0,0,1,1,1,1,1,100.0,15,Low,0,Approved,2025-05-06,2027-05-06,Standard Risk
CUST10845,Individual,Nigeria,Education,1,0,0,0,1,1,1,1,80.0,60,High,1,Periodic Review,2025-02-12,2025-08-11,PEP
CUST10846,Individual,United States,Consulting,0,0,0,1,1,1,1,1,100.0,17,Low,0,Approved,2025-11-17,2027-11-17,Standard Risk
CUST10847,Business,Nigeria,Manufacturing,0,0,0,0,1,1,1,1,80.0,39,Moderate,0,Approved,2026-05-10,2027-05-10,High-Risk Geography
CUST10848,Individual,United Kingdom,Retail,0,0,0,1,1,1,0,0,60.0,19,Low,0,Remediation,2026-07-25,2028-07-24,KYC Documentation
CUST10849,Individual,United States,Consulting,0,0,0,0,1,1,1,1,80.0,23,Low,0,Approved,2025-06-04,2027-06-04,Source of Wealth
CUST10850,Individual,United States,Healthcare,0,0,0,0,1,1,1,1,80.0,26,Low,0,Approved,2026-03-19,2028-03-18,Source of Wealth
CUST10851,Business,United Kingdom,Import/Export,0,0,1,1,1,1,1,1,100.0,35,Moderate,1,Periodic Review,2024-10-07,2025-10-07,Adverse Media
CUST10852,Individual,United States,Consulting,0,0,0,1,1,1,0,1,80.0,17,Low,0,Approved,2026-02-08,2028-02-08,KYC Documentation
CUST10853,Business,Turkey,Real Estate,0,0,0,1,1,1,1,1,100.0,33,Moderate,0,Approved,2025-12-30,2026-12-30,High-Risk Geography
CUST10854,Individual,India,Finance,0,0,0,1,1,1,1,1,100.0,8,Low,0,Periodic Review,2025-10-03,2027-10-03,Standard Risk
CUST10855,Individual,Mexico,Construction,0,0,0,1,1,1,1,1,100.0,16,Low,0,Approved,2025-08-01,2027-08-01,Standard Risk
CUST10856,Individual,United States,Education,0,0,0,1,1,1,1,1,100.0,11,Low,0,Approved,2025-04-12,2027-04-12,Standard Risk
CUST10857,Individual,United States,Finance,0,0,0,1,1,1,1,1,100.0,9,Low,0,Approved,2026-05-03,2028-05-02,Standard Risk
CUST10858,Individual,Mexico,Technology,0,0,0,1,1,0,1,1,80.0,18,Low,0,Approved,2025-12-16,2027-12-16,KYC Documentation
CUST10859,Individual,United Kingdom,Education,0,0,0,1,1,1,1,1,100.0,10,Low,0,Periodic Review,2024-09-09,2026-09-09,Standard Risk
CUST10860,Business,United States,FinTech,0,0,0,1,1,1,1,1,100.0,14,Low,0,Approved,2025-07-18,2027-07-18,Standard Risk
CUST10861,Individual,United Kingdom,Retail,0,0,0,1,1,1,1,1,100.0,17,Low,0,Periodic Review,2025-10-26,2027-10-26,Standard Risk
CUST10862,Individual,China,Education,1,0,1,1,1,1,1,1,100.0,49,Moderate,1,Approved,2024-09-25,2025-09-25,PEP
CUST10863,Individual,United States,Education,0,0,0,1,1,1,1,1,100.0,16,Low,0,Approved,2026-06-25,2028-06-24,Standard Risk
CUST10864,Individual,United States,Healthcare,0,0,0,1,1,1,1,1,100.0,9,Low,0,Approved,2026-05-10,2028-05-09,Standard Risk
CUST10865,Individual,China,Retail,0,0,0,0,1,1,1,1,80.0,22,Low,0,Periodic Review,2026-01-24,2028-01-24,Source of Wealth
CUST10866,Individual,United States,Technology,0,0,0,1,1,1,1,1,100.0,15,Low,0,Approved,2026-01-24,2028-01-24,Standard Risk
CUST10867,Individual,United States,Construction,0,0,0,1,1,1,1,1,100.0,17,Low,0,Approved,2025-05-16,2027-05-16,Standard Risk
CUST10868,Business,United States,Import/Export,0,0,0,1,0,1,1,1,80.0,24,Low,0,Approved,2025-08-11,2027-08-11,KYC Documentation
CUST10869,Business,United States,Logistics,0,0,1,1,1,1,0,1,80.0,34,Moderate,1,Approved,2025-11-07,2026-11-07,Adverse Media
CUST10870,Individual,United Arab Emirates,Finance,0,0,0,1,1,1,1,1,100.0,25,Low,0,Approved,2025-01-03,2027-01-03,High-Risk Geography
CUST10871,Individual,United Kingdom,Healthcare,1,0,0,1,1,1,1,1,100.0,38,Moderate,1,Approved,2025-12-22,2026-12-22,PEP
CUST10872,Individual,United States,Finance,0,0,0,1,1,1,1,1,100.0,10,Low,0,Periodic Review,2025-07-23,2027-07-23,Standard Risk
CUST10873,Individual,India,Technology,0,0,0,1,1,1,1,0,80.0,20,Low,0,Approved,2025-04-27,2027-04-27,KYC Documentation
CUST10874,Individual,India,Consulting,0,0,0,1,1,1,0,1,80.0,15,Low,0,Approved,2025-09-09,2027-09-09,KYC Documentation
CUST10875,Individual,India,Technology,0,0,0,1,1,1,1,1,100.0,10,Low,0,Approved,2025-06-30,2027-06-30,Standard Risk
CUST10876,Individual,United States,Education,0,0,0,1,1,1,1,1,100.0,8,Low,0,Approved,2026-01-29,2028-01-29,Standard Risk
CUST10877,Individual,United States,Hospitality,0,0,0,1,1,0,1,1,80.0,23,Low,0,Periodic Review,2025-08-17,2027-08-17,KYC Documentation
CUST10878,Individual,Iran,Technology,0,0,0,1,1,1,1,1,100.0,30,Moderate,0,Approved,2026-01-30,2027-01-30,High-Risk Geography
CUST10879,Individual,United Arab Emirates,Finance,0,0,0,1,1,1,1,1,100.0,27,Low,0,Approved,2026-05-26,2028-05-25,High-Risk Geography
CUST10880,Individual,United States,Retail,0,0,0,1,1,1,1,1,100.0,8,Low,0,Approved,2025-03-22,2027-03-22,Standard Risk
CUST10881,Individual,United States,Retail,0,0,0,0,1,1,1,1,80.0,20,Low,0,Periodic Review,2024-11-04,2026-11-04,Source of Wealth
CUST10882,Individual,United States,Education,0,0,0,1,1,1,1,1,100.0,16,Low,0,Periodic Review,2025-03-22,2027-03-22,Standard Risk
CUST10883,Individual,Brazil,Construction,0,0,0,0,1,1,1,1,80.0,22,Low,0,Approved,2024-09-21,2026-09-21,Source of Wealth
CUST10884,Business,United Kingdom,Real Estate,0,0,1,1,1,0,1,0,60.0,46,Moderate,1,Pending Documents,2024-12-20,2025-12-20,Adverse Media
CUST10885,Individual,United Kingdom,Finance,0,0,1,1,1,1,1,0,80.0,34,Moderate,1,Approved,2025-03-15,2026-03-15,Adverse Media
CUST10886,Individual,United States,Technology,0,0,0,1,1,0,0,1,60.0,24,Low,0,Remediation,2025-02-24,2027-02-24,KYC Documentation
CUST10887,Individual,Mexico,Hospitality,0,0,0,1,1,1,1,1,100.0,12,Low,0,Approved,2025-03-01,2027-03-01,Standard Risk
CUST10888,Individual,China,Finance,0,0,0,0,1,1,1,1,80.0,22,Low,0,Approved,2025-10-08,2027-10-08,Source of Wealth
CUST10889,Individual,United States,Healthcare,0,0,0,1,1,1,1,1,100.0,12,Low,0,Approved,2026-03-20,2028-03-19,Standard Risk
CUST10890,Business,United Arab Emirates,Retail,0,0,0,1,1,1,1,1,100.0,29,Low,0,Approved,2026-05-08,2028-05-07,High-Risk Geography
CUST10891,Business,Russia,Consulting,0,0,0,1,1,0,1,1,80.0,35,Moderate,0,Approved,2026-04-04,2027-04-04,High-Risk Geography
CUST10892,Business,United States,FinTech,0,0,1,1,1,1,1,1,100.0,26,Low,1,Approved,2025-04-01,2027-04-01,Adverse Media
CUST10893,Individual,United Kingdom,Education,0,0,0,1,1,1,1,1,100.0,9,Low,0,Approved,2026-07-31,2028-07-30,Standard Risk
CUST10894,Individual,United States,Retail,0,0,0,1,1,1,1,1,100.0,17,Low,0,Approved,2024-11-13,2026-11-13,Standard Risk
CUST10895,Individual,China,Education,0,0,0,1,1,1,1,0,80.0,18,Low,0,Approved,2025-11-12,2027-11-12,KYC Documentation
CUST10896,Individual,Canada,Retail,0,0,0,0,1,1,1,1,80.0,22,Low,0,Approved,2024-10-12,2026-10-12,Source of Wealth
CUST10897,Business,Mexico,Consulting,0,0,0,1,1,1,1,1,100.0,12,Low,0,Approved,2026-03-08,2028-03-07,Standard Risk
CUST10898,Individual,China,Finance,0,0,0,1,1,1,1,1,100.0,13,Low,0,Approved,2026-07-02,2028-07-01,Standard Risk
CUST10899,Individual,United States,Healthcare,0,0,0,1,1,0,0,0,40.0,38,Moderate,0,Remediation,2025-01-20,2026-01-20,KYC Documentation
CUST10900,Individual,Brazil,Retail,0,0,0,1,1,0,1,1,80.0,24,Low,0,Periodic Review,2025-07-12,2027-07-12,KYC Documentation
CUST10901,Individual,United Kingdom,Technology,0,0,0,1,1,0,1,1,80.0,26,Low,0,Approved,2025-08-14,2027-08-14,KYC Documentation
CUST10902,Individual,United States,Healthcare,0,0,0,1,1,1,1,0,80.0,19,Low,0,Approved,2025-01-11,2027-01-11,KYC Documentation
CUST10903,Individual,Nigeria,Technology,0,0,0,0,1,1,1,1,80.0,35,Moderate,0,Approved,2024-09-28,2025-09-28,High-Risk Geography
CUST10904,Individual,China,Healthcare,0,0,0,1,1,1,1,1,100.0,13,Low,0,Approved,2026-08-25,2028-08-24,Standard Risk
CUST10905,Business,United States,Consulting,0,0,0,1,0,1,1,1,80.0,25,Low,0,Approved,2026-06-08,2028-06-07,KYC Documentation
CUST10906,Business,India,Import/Export,0,0,0,1,1,1,1,1,100.0,14,Low,0,Approved,2025-07-30,2027-07-30,Standard Risk
CUST10907,Individual,Brazil,Retail,0,0,0,1,1,1,1,1,100.0,9,Low,0,Approved,2025-08-04,2027-08-04,Standard Risk
CUST10908,Individual,United States,Retail,0,0,0,1,1,1,1,1,100.0,10,Low,0,Approved,2026-07-16,2028-07-15,Standard Risk
CUST10909,Individual,Iran,Hospitality,0,0,0,1,1,1,1,1,100.0,31,Moderate,0,Approved,2025-09-25,2026-09-25,High-Risk Geography
CUST10910,Individual,United States,Healthcare,0,0,0,1,1,1,1,1,100.0,16,Low,0,Approved,2025-04-21,2027-04-21,Standard Risk
CUST10911,Individual,United States,Finance,0,0,1,1,1,1,1,1,100.0,29,Low,1,Approved,2025-01-03,2027-01-03,Adverse Media
CUST10912,Individual,United States,Finance,0,0,0,1,1,1,1,1,100.0,16,Low,0,Approved,2025-05-11,2027-05-11,Standard Risk
CUST10913,Individual,Brazil,Technology,0,0,0,1,1,1,1,0,80.0,14,Low,0,Approved,2025-07-02,2027-07-02,KYC Documentation
CUST10914,Individual,Mexico,Technology,0,0,0,1,1,1,1,1,100.0,12,Low,0,Approved,2025-07-02,2027-07-02,Standard Risk
CUST10915,Individual,United States,Education,0,0,0,1,1,1,1,1,100.0,9,Low,0,Approved,2025-04-04,2027-04-04,Standard Risk
CUST10916,Individual,United States,Healthcare,0,0,0,1,1,1,0,1,80.0,14,Low,0,Approved,2026-04-25,2028-04-24,KYC Documentation
CUST10917,Business,Canada,FinTech,0,0,1,1,1,1,1,1,100.0,30,Moderate,1,Approved,2025-12-26,2026-12-26,Adverse Media
CUST10918,Business,United States,FinTech,0,0,0,1,1,1,1,0,80.0,14,Low,0,Approved,2026-04-23,2028-04-22,KYC Documentation
CUST10919,Individual,Brazil,Construction,0,0,0,1,1,1,1,1,100.0,14,Low,0,Approved,2024-10-12,2026-10-12,Standard Risk
CUST10920,Business,China,Import/Export,0,0,1,1,1,1,1,1,100.0,33,Moderate,1,Periodic Review,2025-10-13,2026-10-13,Adverse Media
CUST10921,Individual,United Kingdom,Consulting,0,0,0,1,1,1,1,1,100.0,9,Low,0,Approved,2025-03-07,2027-03-07,Standard Risk
CUST10922,Business,Russia,Real Estate,0,0,0,0,1,1,1,1,80.0,40,Moderate,0,Periodic Review,2026-06-27,2027-06-27,High-Risk Geography
CUST10923,Business,United States,FinTech,0,0,0,1,1,1,1,1,100.0,11,Low,0,Approved,2024-09-13,2026-09-13,Standard Risk
CUST10924,Individual,Iran,Education,0,0,0,1,1,1,1,1,100.0,24,Low,0,Periodic Review,2026-05-23,2028-05-22,High-Risk Geography
CUST10925,Individual,Mexico,Retail,0,0,0,0,1,1,1,1,80.0,20,Low,0,Approved,2026-08-01,2028-07-31,Source of Wealth
CUST10926,Individual,Mexico,Education,0,0,0,0,1,1,1,1,80.0,18,Low,0,Periodic Review,2026-02-22,2028-02-22,Source of Wealth
CUST10927,Individual,United States,Consulting,0,0,0,1,1,1,1,1,100.0,12,Low,0,Approved,2025-01-31,2027-01-31,Standard Risk
CUST10928,Individual,Brazil,Finance,0,0,0,1,1,1,1,1,100.0,15,Low,0,Approved,2025-07-13,2027-07-13,Standard Risk
CUST10929,Individual,United States,Consulting,0,0,0,1,1,0,1,1,80.0,18,Low,0,Approved,2024-09-17,2026-09-17,KYC Documentation
CUST10930,Individual,United States,Finance,0,0,0,1,1,1,1,1,100.0,16,Low,0,Approved,2025-04-19,2027-04-19,Standard Risk
CUST10931,Business,United States,Consulting,0,0,0,1,1,1,1,1,100.0,10,Low,0,Approved,2025-01-14,2027-01-14,Standard Risk
CUST10932,Business,United Kingdom,Consulting,0,0,0,1,1,1,1,1,100.0,12,Low,0,Approved,2026-07-17,2028-07-16,Standard Risk
CUST10933,Individual,United Kingdom,Retail,0,0,0,1,1,0,1,1,80.0,26,Low,0,Approved,2026-06-04,2028-06-03,KYC Documentation
CUST10934,Individual,Nigeria,Healthcare,0,0,1,1,1,1,1,1,100.0,46,Moderate,1,Approved,2024-10-03,2025-10-03,Adverse Media
CUST10935,Individual,Brazil,Finance,0,0,0,0,1,1,1,1,80.0,26,Low,0,Approved,2025-08-22,2027-08-22,Source of Wealth
CUST10936,Individual,United States,Finance,0,0,0,1,1,1,1,1,100.0,17,Low,0,Approved,2024-09-30,2026-09-30,Standard Risk
CUST10937,Business,Nigeria,Consulting,0,0,0,1,1,1,1,0,80.0,36,Moderate,0,Approved,2025-12-29,2026-12-29,High-Risk Geography
CUST10938,Individual,United States,Retail,0,0,0,1,1,1,1,1,100.0,14,Low,0,Periodic Review,2025-02-20,2027-02-20,Standard Risk
CUST10939,Individual,India,Hospitality,0,0,0,1,1,1,1,1,100.0,8,Low,0,Periodic Review,2025-12-18,2027-12-18,Standard Risk
CUST10940,Individual,China,Hospitality,0,0,0,0,1,1,1,1,80.0,21,Low,0,Periodic Review,2025-09-14,2027-09-14,Source of Wealth
CUST10941,Individual,United Kingdom,Hospitality,0,0,0,1,1,1,1,1,100.0,16,Low,0,Periodic Review,2025-02-05,2027-02-05,Standard Risk
CUST10942,Individual,Nigeria,Hospitality,0,0,0,1,1,1,1,0,80.0,38,Moderate,0,Approved,2026-05-19,2027-05-19,High-Risk Geography
CUST10943,Business,United States,FinTech,0,1,0,1,1,1,1,1,100.0,50,Moderate,1,Restricted,2025-09-29,2026-09-29,Sanctions
CUST10944,Individual,United States,Consulting,0,0,0,1,1,1,1,1,100.0,11,Low,0,Approved,2025-03-24,2027-03-24,Standard Risk
CUST10945,Individual,China,Education,0,0,0,0,1,1,1,1,80.0,18,Low,0,Approved,2025-11-04,2027-11-04,Source of Wealth
CUST10946,Individual,United States,Education,0,0,0,1,1,1,0,1,80.0,23,Low,0,Approved,2026-06-16,2028-06-15,KYC Documentation
CUST10947,Business,United States,Manufacturing,0,0,0,1,1,1,0,1,80.0,17,Low,0,Approved,2025-04-08,2027-04-08,KYC Documentation
CUST10948,Business,United Kingdom,Retail,0,1,0,1,1,1,1,1,100.0,45,Moderate,1,Escalated,2026-01-14,2027-01-14,Sanctions
CUST10949,Individual,China,Hospitality,0,0,0,1,1,1,1,0,80.0,18,Low,0,Approved,2024-10-22,2026-10-22,KYC Documentation
CUST10950,Individual,United States,Healthcare,0,0,0,1,1,1,1,1,100.0,12,Low,0,Approved,2025-01-31,2027-01-31,Standard Risk
CUST10951,Individual,United States,Retail,0,0,0,1,1,1,1,1,100.0,12,Low,0,Approved,2026-07-31,2028-07-30,Standard Risk
CUST10952,Individual,Nigeria,Hospitality,0,0,0,0,1,1,1,1,80.0,35,Moderate,0,Approved,2025-01-01,2026-01-01,High-Risk Geography
CUST10953,Business,China,Consulting,0,0,0,1,1,1,1,1,100.0,10,Low,0,Approved,2026-07-05,2028-07-04,Standard Risk
CUST10954,Individual,United States,Retail,0,0,0,1,1,1,1,1,100.0,13,Low,0,Approved,2026-05-20,2028-05-19,Standard Risk
CUST10955,Individual,United States,Education,0,0,0,1,1,1,1,1,100.0,9,Low,0,Approved,2025-10-24,2027-10-24,Standard Risk
CUST10956,Individual,United States,Education,0,0,0,1,1,1,1,1,100.0,11,Low,0,Approved,2024-11-24,2026-11-24,Standard Risk
CUST10957,Individual,United States,Consulting,0,0,0,1,1,1,1,1,100.0,9,Low,0,Periodic Review,2024-09-02,2026-09-02,Standard Risk
CUST10958,Individual,United States,Technology,0,0,0,1,1,1,1,1,100.0,16,Low,0,Approved,2026-06-26,2028-06-25,Standard Risk
CUST10959,Business,United Arab Emirates,Logistics,1,0,1,1,1,1,1,1,100.0,66,High,1,Periodic Review,2024-10-11,2025-04-09,PEP
